OBJECT_SCHEMA,OBJECT_NAME,OBJECT_TYPE,OBJECT_COMMENT,FIELD_ORDER,FIELD_NAME,FIELD_DATA_TYPE,CHAR_MAX_LEN,NUMERIC_PRECISION,NUMERIC_SCALE,DATETIME_PRECISION,NULLABLE,DEFAULT_VALUE,FIELD_COMMENT
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",10,RELATED_OPENALEX_CONCEPT_IDS,ARRAY,,,,,YES,,Concept IDs that are related to this funder.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",11,RELATED_OPENALEX_CONCEPT_DETAILS,VARIANT,,,,,YES,,"Concept details for concepts related to the funder, including a score that represents the strength of association between this concept and the funder, on a scale of 0-100."
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",12,WORKS_CITED_BY_COUNT,NUMBER,,38,0,,YES,,The total number of works that cite a work linked to this funder.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",13,WORKS_COUNT,NUMBER,,38,0,,YES,,The number of works linked to this funder.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",14,WORKS_COUNTS_BY_YEAR,ARRAY,,,,,YES,,The number of new works linked to this funder and how many times any work linked to this funder was cited for the past 10 years.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",15,GRANTS_COUNT,NUMBER,,38,0,,YES,,The number of grants linked to this funder.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",16,FUNDER_ROLES,ARRAY,,,,,YES,,"List of role objects, which include the role (one of institution, funder, or publisher), the OpenAlex ID, and the works count. In many cases, a single organization does not fit neatly into one role."
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",17,HOMEPAGE_URL,TEXT,16777216,,,,YES,,URL for this funder's primary homepage.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",18,IMAGE_THUMBNAIL_URL,TEXT,16777216,,,,YES,,URL to an image that represents the funder (small format).
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",19,IMAGE_URL,TEXT,16777216,,,,YES,,"URL to an image that represents the funder. Usually this is a hotlink to a Wikimedia image, and usually it's a seal or logo."
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",20,SUMMARY_STATS,VARIANT,,,,,YES,,"Citation metrics for this funder, including 2-year mean citedness for this source, h-index, i-10 index, and more."
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",21,CREATED_DATE,TIMESTAMP_NTZ,,,,9,YES,,The date this Funder object was created in the OpenAlex dataset.
PUBLIC_DATA,OPENALEX_FUNDERS_INDEX,VIEW,"Details of funders, organizations that fund research, collected by OpenAlex from Crossref and enhanced with Wikidata and ROR data.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex funder entity. Funders are organizations that fund research; they are connected to works through grants.

The table includes a unique ID for each OpenAlex funder, funder IDs, funder country, related concepts, associated works, and more.",22,UPDATED_DATE,TIMESTAMP_NTZ,,,,9,YES,,The last time anything in this funder object changed.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",1,OPENALEX_INSTITUTION_ID,TEXT,16777216,,,,YES,,OpenAlex ID for this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",2,GRID_INSTITUTION_ID,TEXT,16777216,,,,YES,,GRID ID for this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",3,ROR_INSTITUTION_ID,TEXT,16777216,,,,YES,,"ROR (Research Organization Registry) ID for this institution. ROR is the successor to GRiD, which is no longer being updated. This is the Canonical External ID for institutions."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",4,MAG_INSTITUTION_ID,NUMBER,,38,0,,YES,,Microsoft Academic Graph (MAG) ID for this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",5,WIKIDATA_INSTITUTION_ID,TEXT,16777216,,,,YES,,Wikidata ID for this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",6,INSTITUTION_NAME,TEXT,16777216,,,,YES,,The primary name of the institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",7,INSTITUTION_NAME_ACRONYMS,ARRAY,,,,,YES,,Acronyms or initialisms that people sometimes use instead of the full institution name.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",8,ALTERNATIVE_INSTITUTION_NAMES,ARRAY,,,,,YES,,Other names used for this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",9,INTERNATIONAL_INSTITUTION_NAMES,VARIANT,,,,,YES,,"The institution's display name in different languages, derived from the Wikipedia page for the institution in a given language."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",10,INSTITUTION_TYPE,TEXT,16777216,,,,YES,,"The institution's primary type, using the ROR ""type"" controlled vocabulary (Education, Healthcare, Company, Archive, Nonprofit, Government, Facility, Other)."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",11,RELATED_OPENALEX_CONCEPT_IDS,ARRAY,,,,,YES,,List of OpenAlex Concept IDs most frequently applied to works affiliated with this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",12,RELATED_OPENALEX_CONCEPT_DETAILS,ARRAY,,,,,YES,,"Details of OpenAlex concepts most frequently applied to works affiliated with this instituttion, including a score that measures the strength of association between this institution and the listed concept, from 0-100."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",13,ASSOCIATED_OPENALEX_INSTITUTION_IDS,ARRAY,,,,,YES,,List of OpenAlex institution IDs associated with this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",14,INSTITUTION_COUNTRY_GEO_ID,TEXT,16777216,,,,YES,,"The country where this institution is located, joinable to the GEOGRAPHY_INDEX table."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",15,INSTITUTION_STATE_GEO_ID,TEXT,16777216,,,,YES,,"The state where this institution is located, if available, joinable to the GEOGRAPHY_INDEX table."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",16,INSTITUTION_CITY,TEXT,16777216,,,,YES,,The city where this institution is located.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",17,INSTITUTION_LATITUDE,TEXT,16777216,,,,YES,,The latitude of the institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",18,INSTITUTION_LONGITUDE,TEXT,16777216,,,,YES,,The longitude of the institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",19,INSTITUTION_REGION,TEXT,16777216,,,,YES,,The region in which the institution is located; often a state or province.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",20,REPOSITORIES,ARRAY,,,,,YES,,Repositories that have this institution as their host organization.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",21,WORKS_CITED_BY_COUNT,NUMBER,,38,0,,YES,,The total number of works that cite a work created by an author affiliated with this institution. The number of citations this institution has collected.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",22,WORKS_COUNT,NUMBER,,38,0,,YES,,Number of works created by authors affiliated with this institution. The number of works coming out of this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",23,WORKS_COUNTS_BY_YEAR,ARRAY,,,,,YES,,Number of new works an institution puts out and number of times any work affiliated with this institution got cited by year for the last 10 years.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",24,INSTITUTION_ROLES,ARRAY,,,,,YES,,"List of role objects associated with the institution (e.g., institution, funder, publisher). In many cases, a single organization does not fit neatly into one role."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",25,ASSOCIATED_WORKS_URL,TEXT,16777216,,,,YES,,URL linking to all the works affiliated with this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",26,WIKIPEDIA_URL,TEXT,16777216,,,,YES,,Wikipedia page URL for this institution.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",27,HOMEPAGE_URL,TEXT,16777216,,,,YES,,URL for this institution's primary homepage.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",28,IMAGE_THUMBNAIL_URL,TEXT,16777216,,,,YES,,URL for an image representing this institution (small format).
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",29,IMAGE_URL,TEXT,16777216,,,,YES,,"URL for an image representing this institution. Usually this is hosted on Wikipedia, and usually it's a seal or logo."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",30,SUMMARY_STATS,VARIANT,,,,,YES,,"Citation metrics for this institution, including 2-year mean citedness for this source, h-index, i-10 index, and more."
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",31,UPDATED_DATE,TIMESTAMP_NTZ,,,,9,YES,,The last time anything in this Institution object was changed.
PUBLIC_DATA,OPENALEX_INSTITUTIONS_INDEX,VIEW,"Details on institutions, which are universities and other organizations to which authors claim affiliations, compiled by OpenAlex.

OpenAlex provides data on academic entities, including information about scholarly works, authors, institutions, funders, publishers, institutions, and concepts. This data is derived from a wide range of sources, offering an extensive overview of academic research and its contributors. 

Provides a wide format overview of each OpenAlex institution entity. Institutions are universities and other organizations to which authors claim affiliations.

The table includes a unique ID for each OpenAlex institution, institution names, related concepts, location, and roles the institution plays.",32,CREATED_DATE,TIMESTAMP_NTZ,,,,9,YES,,The date this institution object was created in the OpenAlex dataset.
